customer_id,clean_title,star_rating
7611443,The Sims 4 Spa Day,5
46595223,Five Nights at Freddy's 2,1
49956337,Rocket League,5
3107964,Age of Empires II  HD: The Forgotten,1
27887342,Forza Horizon 2 Storm Island,5
3032524,Dragon Age 2,5
46178055,Katamari Damacy,5
17058574,Fallout 2,5
439397,Assassins Creed II,1
4076413,Grand Theft Auto V,5
40534527,Homeworld Remastered Collection,4
13668065,Sims 4,5
49134567,Envelope Printer Lite,5
16681222,Fritz Chess 13,3
18573521,Roaming Fortress,1
51505716,ARK: Survival Evolved Early Access,5
20232646,The Sims 3,1
176387,ZOMBI,5
50365382,Valiant Hearts: The Great War,5
3155421,Sid Meier's Civilization V: Brave New World,1
12104504,Marvel Heroes,4
1437922,Magicka: Wizard Wars,4
26638737,FINAL FANTASY XIV: Heavensward,5
7509048,The Cave,5
41626785,Sims 4,1
46076318,Diner Dash: Flo On The Go,5
49008659,Forza Horizon 2 - Parent,5
3238728,Teenage Mutant Ninja Turtles: Out of the Shadows,1
7910970,Sonic Hits Collection,5
47605020,Plants Vs. Zombies,3
11524186,FINAL FANTASY XIV: Heavensward,5
28629459,Farming Simulator 15,5
27774197,Assassin's Creed III,4
20739034,Castlevania: Symphony of the Night,5
2923070,NBa 2K15,1
46140457,Resident Evil Revelations 2 - Complete Season,4
12286645,FINAL FANTASY XIV: Heavensward,1
46076318,Diner Dash 2,5
21087572,Sid Meier's Civilization V: Gold Edition,5
38096743,Paper Mario - Wii U,5
13338950,Forza Horizon 2 - Parent,5
20253796,Dragon Age Inquisition,5
46076318,Delicious 2 Deluxe,4
13449273,Magicka: Wizard Wars,5
40955736,Sid Meier's Civilization V,5
48349854,Call of Duty: Advanced Warfare,2
10785393,Batman: Arkham Knight,5
12629262,Batman: Arkham Knight,3
26962957,Spirit Lake,5
21087572,Sniper Elite V2,5
21087572,Patrician III,5
41303113,The Spell,2
46076318,Talismania,5
152905,Saints Row IV Re-Elected,2
36954709,Destiny - Expansion Pass - PlayStation 4,1
45958650,Star Wars The Old Republic,5
46076318,Hotel Dash: Suite Success,5
11009819,Weird Park: The Final Show,4
46076318,Gardenscapes 2,5
3872148,The Banner Saga,5
2046082,Star Wars The Old Republic,5
44204105,Trainz Simulator 2009: World Builder Edition,5
36309566,Five Nights at Freddy's 2,2
1821996,Fallout 2,5
16038522,Jewel Quest Solitaire III,1
26664750,LA Noire,1
2152213,The Sims 4 Spa Day,5
11524186,Borderlands 2,5
5110038,The Sims 4 Spa Day,5
20685815,Call of Duty: Modern Warfare 2,3
10954646,Jade Empire Special Edition,5
46076318,Delicious: Emily's Holiday Season,5
46076318,Hotel Dash 2: Lost Luxuries,5
845282,The Witcher 3: Wild Hunt,4
22852397,Homeworld Remastered Collection,5
29404952,Rollercoaster Tycoon 3: Platinum,4
46076318,Delicious - Emily's Childhood Memories Premium Edition,5
46076318,Diner Dash: Hometown Hero,5
45912394,All-in-One Mahjong 2,5
12361222,Ori and the Blind Forest,5
2621136,Mass Effect Trilogy,5
44204105,Command and Conquer The Ultimate Collection,5
42461917,Metro 2033,5
151456,Bejeweled Twist,1
6380079,Azkend,4
1977751,Dark Souls: Prepare To Die Edition,5
28313215,Gardens Inc. 2: The Road to Fame,5
14160052,Dragon Age 2,1
8911002,Mortal Kombat X: Jason Voorhees,5
21087572,The Sims 3,5
48905625,The Warriors,5
1308494,State of Decay- Year-One Survival Edition,1
46076318,Gardenscapes: Mansion Makeover,5
46076318,Delicious: Emily's Taste of Fame,5
37113297,Car Mechanic Simulator 2015,4
42388511,Destiny - Expansion Pass - PlayStation 4,5
26019504,FINAL FANTASY XIV: Heavensward,5
167253,FINAL FANTASY XIV: Heavensward,5
3872148,TopWare Family Collection,3
16385425,Life Is Strange,5
12677083,Dawn of Discovery,5
10954646,The Last Remnant,5
23052098,All-in-One Mahjong 2,5
46076318,Diner Dash,5
14523966,LEGO Jurassic Parent,5
22856784,Final Fantasy XIV: A Realm Reborn,5
2433356,SimCity - Limited Edition,3
46076318,Garden Dash,5
3872148,Sonic Hits Collection,5
27171642,FINAL FANTASY XIV: Heavensward,5
21087572,EverQuest II Destiny of Velious,5
47076877,Living Legends: Frozen Beauty,3
21087572,SimCity - Limited Edition,5
21087572,Second Life,1
22613440,FIFA 15,1
30435676,All-in-One Solitaire,1
34845835,The Escapists,1
49803725,Mortal Kombat X:  Unlock all Krypt items,5
3889951,Age of Empires II HD,5
28587127,12 PLEX: EVE Online,5
20470522,Silent Hunter V: Battle of the Atlantic,1
46076318,Cooking Dash 3: Thrills and Spills,5
10954646,Faery : Legends of Avalon,5
34075619,ARK: Survival Evolved Early Access,5
400875,Goat Simulator ,5
21087572,ToeJam & Earl,5
29764613,FINAL FANTASY XIV: Heavensward,1
20578362,Fishdom 3,5
21063496,FINAL FANTASY XIV: Heavensward,5
2307337,The Witcher 3: Wild Hunt,5
38625265,Sims 4,2
38355216,I SPY Pirate Ship,5
43963313,Borderlands: The Handsome Collection,4
7988783,Might & Magic Heroes VI: Complete Edition,1
2922284,Final Fantasy XIV: A Realm Reborn,5
21087572,EverQuest House of Thule,5
14620955,Grand Theft Auto: San Andreas,1
155590,Valkyria Chronicles,5
46076318,Diner Dash 5: Boom!,5
17840354,Sonic Hits Collection,4
19722371,All-in-One Mahjong,4
2498805,Grand Theft Auto V,1
36971175,Antiquity - Hidden Object Game,2
2152213,Sims 4,5
10273822,BioWare Points,5
546377,Diner Dash: Hometown Hero,1
2599199,Championship Chess,1
42649304,The Sims 3,5
10200381,Spy Fox 2 “Some Assembly Required”,5
11245934,The Dream Catcher Chronicles: Manitou (Mystery Masters),2
21566118,Titanfall,5
42413229,PAC-MAN,4
15559187,Final Fantasy XIV: A Realm Reborn,5
3407121,Mortal Kombat X: Goro,4
44916311,Bully: Scholarship Edition,5
10534940,FINAL FANTASY XIV: Heavensward,5
52708019,Farming Simulator 2013 Titanium Edition (Mac),5
41663229,Carmen Sandiego Returns,3
48954743,Switch Plus Audio File Converter,5
21597989,Forbidden Secrets: Alien Town,5
2749814,Far Cry 4,2
26818857,Sid Meier's Civilization: Beyond Earth,5
1128238,Gears of War: Ultimate Edition Deluxe Version,5
26283767,Airline Tycoon Deluxe,3
17166461,Call of Duty: Advanced Warfare,5
34379293,All-in-One Solitaire,1
460240,Saints Row 4,1
13168335,Nancy Drew®: Labyrinth of Lies PC,4
14592208,City Zoo - Hidden Object Game,4
43553023,SimCity - Limited Edition,4
10241078,Fatal Frame 2,5
9367874,Elder Scrolls V: Skyrim,1
44158670,Serious Sam HD: The First Encounter,5
12898101,Fallout 3: Game of The Year Edition,5
34344835,Final Fantasy XIV Online: 60 Day Time Card,5
22480445,Rome: Total War - Gold Edition,5
24800927,Call of Duty: Advanced Warfare,5
18588826,FINAL FANTASY XIV: Heavensward,5
12064710,Star Wars The Old Republic,5
22351360,The Legend of Korra,5
20275099,Nancy Drew®: Sea of Darkness,5
10032531,Harvest Mania To Go,4
28038581,Battlelost,1
1025445,Sims 4,5
2489577,Fable: The Lost Chapters,5
11871287,Dragon Ball Xenoverse,1
2776993,Batman: Arkham Knight,5
10950472,Mahjongg Dimensions Deluxe,5
12898101,Fallout: New Vegas Ultimate Edition,5
15219146,Sea Legends: Phantasmal Light (Collector's Edition),5
14260265,The Sims 3,5
11120025,Botanicula,4
32003013,2 PLEX: EVE Online,4
460240,Grand Theft Auto IV,4
1910242,Sonic Hits Collection,3
21566118,Call Of Juarez: The Gunslinger,5
34417650,Batman: Arkham Knight,5
25693150,Final Fantasy XIV: A Realm Reborn,3
494705,Borderlands,5
26067987,9 Clues 2: The Ward (Mystery Masters) Hidden Object Game,4
8927643,Sid Meier's Civilization: Beyond Earth,3
53035163,Sid Meier's Civilization: Beyond Earth,2
6389057,Total War: Shogun 2 - Fall of the Samurai,1
17669005,Fallout,3
11372586,The Sims 3,5
17858191,Sengoku,2
1437512,Sims 4,3
10424423,Guild Wars 2,5
358626,Call of Duty: Advanced Warfare,5
10532327,Flatout: Ultimate Carnage,5
31055964,Oreshika: Tainted Bloodlines,4
33557726,Child of Light,5
43551617,Call of Duty: Black Ops II,1
15024946,Plants Vs. Zombies,1
17826673,ARK: Survival Evolved Early Access,5
12984042,Royal Envoy: Campaign for the Crown,5
23096295,Grand Theft Auto V,5
3606700,The Sims 3,1
4017900,Thief Gold,5
2200585,Nancy Drew: Legend of the Crystal Skull,4
26067987,Last Ferry - Hidden Object Game,2
112107,Grand Theft Auto V,5
42732602,Star Wars The Old Republic,5
3394491,Final Fantasy XIV: A Realm Reborn,5
21748852,Imperial Island 2: The Search for New Land,4
15604568,Guild Wars 2 Heroic Edition,5
32240599,Dragon Age: Origins Awakening,4
1443597,Fable Bundle,5
15950026,Bejeweled 3,1
38234486,Killing Floor 2,1
26067987,Dog Unit New York: Detective Max - Hidden Object Game,4
26067987,Flea Market - Hidden Object Game,3
1509869,Dragon Ball Xenoverse,5
23171399,Nancy Drew:  The Captive Curse,1
15811141,Space Ace,5
4338072,Sims 4,5
16426390,Darkest Hour: A Hearts of Iron Game,5
1653573,Dying Light,5
17673003,SimCity Complete Edition,5
46312741,ARK: Survival Evolved Early Access,1
51258768,Age of Empires II  HD: The Forgotten,4
16993616,FINAL FANTASY XIV: Heavensward,2
43817561,Rollercoaster Tycoon 3: Platinum,5
46946774,King's Quest Collection,5
40764284,The Elder Scrolls IV: Oblivion,5
21330911,The Elder Scrolls V: Skyrim Legendary Edition,5
26327452,Rocket League,5
10704580,Towerfall Ascension ,5
2350169,The Sims 3,5
20459557,Gran Turismo 6,5
31514006,Pirate Poppers,5
18402557,QBeez 2,5
28476752,Fallout 3,1
17485949,The Elder Scrolls Online,3
1240575,Raptor : Call of the Shadow - 2010 Edition,1
49241829,Axel & Pixel,3
14711641,City of Fools (Mystery Masters),1
15934721,Envelope Printer Lite,5
16426390,Hearts of Iron III,5
33781836,Civilization V Gold,5
4236360,Dying Light,5
47522657,Ricochet Lost Worlds,1
11727672,Darksiders II,5
11816220,ARK: Survival Evolved Early Access,1
2627616,Dead Space 3,4
2350169,The Sims 3 Seasons,5
10255447,Mass Effect 3,5
28473495,The Sims 3,1
51972099,Classic Klondike,5
11271909,Cake Mania: Back to the Bakery,1
8586684,FINAL FANTASY XIV: Heavensward,3
1280771,Life is Strange - Complete Season,5
19211961,Dragon Age Inquisition,4
11727672,Watch Dogs,5
31422314,Yummy Drink Factory,5
2578551,Star Wars The Old Republic,5
25977163,Rocket League,5
35415589,Kessen II,1
2158932,ARK: Survival Evolved Early Access,1
12215651,Silent Service 1+2,1
15304896,Sid Meier's Civilization: Beyond Earth,1
22035782,ARK: Survival Evolved Early Access,5
1306807,South Park:  The Stick of Truth,5
37863104,Kerbal Space Program,1
14127838,Tomb Raider,1
42856460,Sub Command,1
22661511,Star Wars The Old Republic,5
7382552,Batman: Arkham Knight,5
29792221,Luxor 2,5
5274356,Evolve,1
31626830,Fishdom 3,4
46653246,Euchre,1
36765353,Sonic Generations,1
45973702,The Sims 3,1
51556525,Battlefield 4,5
164122,Spy Fox 2 “Some Assembly Required”,5
14024110,Mass Effect Trilogy,5
2256921,Minecraft for PC/Mac,4
40791806,King's Quest Collection,5
903558,Midnight Club Los Angeles,5
22557053,BioShock,5
31832803,Weather Lord: The Successor's Path,1
39436594,Faster Than Light,5
52297562,Nancy Drew: Ransom Of The Seven Ships,5
43371097,Sword Art Online Re: Hollow Fragment,5
37585721,ARK: Survival Evolved Early Access,5
23362093,The Sims 3 Seasons,1
20234694,Might & Magic VI: The Mandate of Heaven,5
13758474,Hearts of Iron III,5
37040727,Sonic the Hedgehog,5
43163096,Villagers and Heroes,5
32657182,Final Fantasy XIV: A Realm Reborn,3
1646454,The Sims 3 Seasons,1
46294499,Final Fantasy XIV Online: 60 Day Time Card,5
15625077,Silent Hunter: Wolves Of The Pacific - Gold Edition,5
49107735,Knight Solitaire 2,5
30382266,Star Wars The Old Republic,5
1980272,Saints Row IV: GAT,3
10711639,Hoyle Bridge,1
9169487,SimCity - Limited Edition,1
10521144,The Sims 3: University Life,5
10390789,ARK: Survival Evolved Early Access,4
3585590,Fallout 3: Game of The Year Edition,3
40862923,The Sims 3: Generations,5
11199807,The Witcher 3: Wild Hunt,5
18017832,Wolfenstein The Old Blood,3
45796057,FINAL FANTASY XIV: Heavensward,5
35467699,Trainz: A New Era,5
1231213,Call of Duty: Black Ops,1
15219146,Margrave: The Blacksmith's Daughter,5
10521144,The Sims 3: Pets,5
39273491,Brownies,1
126830,Need For Speed Rivals Complete Edition,1
1292586,Battlefield 2 Complete Collection,5
44426895,Assassin's Creed Rogue,5
10521144,The Sims 3: Ambitions,5
15219146,Phantasmat,5
439031,AdventureQuest Worlds,5
27531962,ARK: Survival Evolved Early Access,5
5026778,Grand Theft Auto V,4
49062346,Double Play: Family Feud and Family Feud II,5
3348576,Destiny - Expansion Pass - PlayStation 4,1
16054814,All-in-One Mahjong,3
32606494,Bulletstorm,1
40349401,PES 2015 - Parent,1
43719752,Train Simulator 2014 ,1
49062346,The Price Is Right,5
26431589,Toddler Mania,1
26560061,Bookworm Adventures 2,1
45026955,Minecraft for PC/Mac,5
6344140,Legacy of Kain: Defiance,3
16721552,Flea Market - Hidden Object Game,3
14689912,The Wizard of Oz,5
19370522,Varmintz Deluxe,5
26137170,Nom Nom Galaxy ,4
5357354,IGT Slots Wild Wolf,5
40914526,Virtual Villagers,5
45400372,ARK: Survival Evolved Early Access,5
43607149,Fallout New Vegas,5
6102241,Star Wars The Old Republic,5
14384098,Star Wars The Old Republic,5
38224389,The Witcher 2: Assassins of Kings,4
200668,The Binding Of Isaac: Rebirth,5
9997736,Flea Market - Hidden Object Game,5
1823038,Batman: Arkham Knight,5
43292530,Dragon Ball Xenoverse,5
41131051,Deus Ex: Game of the Year Edition,1
41499411,The Sims 3,4
46093266,Envelope Printer Lite,5
17058574,ARK: Survival Evolved Early Access,4
1702524,RuneScape,5
26691325,Borderlands,5
2273446,The Sims Medieval Deluxe,1
15373184,Madden NFL 08,4
1994036,Titanfall,5
36267375,Final Fantasy XIV Online: 60 Day Time Card,5
232192,The Dark Legions,5
23371608,Wandering Willows,5
23932022,Hoyle Bridge,1
30075178,I SPY Pirate Ship,5
21767922,ARK: Survival Evolved Early Access,5
46625306,Sims 4,5
29961881,ARK: Survival Evolved Early Access,5
42430602,Final Fantasy XIV: A Realm Reborn,5
12012557,Mortimer Beckett and The Crimson Thief - Premium Edition,4
6344140,Legacy of Kain: Soul Reaver,5
42660433,Assassin’s Creed Chronicles: China,1
2531194,Call of Duty: World at War,5
1606243,Sims 4,3
1762857,The Sims 3: University Life,5
30802429,Learn to Play Chess with Fritz and Chesster,1
2215265,DuckTales: Remastered,4
13885739,All-in-One Solitaire,5
10083427,Age of Empires II HD,3
18170130,Elder Scrolls V: Skyrim,5
14689912,Marvel Heroes,5
14985578,Hospital Tycoon,1
34950772,King's Quest Collection,5
8402516,Q.U.B.E.,3
28041088,FATE: The Cursed King,1
33797564,The Walking Dead: 400 Days,4
24095460,ARK: Survival Evolved Early Access,5
6344140,Legacy of Kain: Soul Reaver 2,4
21730854,RuneScape,5
16731405,FINAL FANTASY XIV: Heavensward,5
23474306,ARK: Survival Evolved Early Access,5
52919158,Sims 4,2
23570927,Grand Theft Auto V,5
5373849,King's Quest Collection,4
17058574,Dark Souls: Prepare To Die Edition,4
9997736,Escape to Paradise - Hidden Object Game,5
45556208,Batman: Arkham Knight,5
9347743,Super Bounce Out,5
8264886,Sims 4,5
13878786,Happyville: Quest for Utopia,3
20089258,Titanfall Deluxe,4
3466503,FINAL FANTASY XIV: Heavensward,5
19658546,COGNITION PC BUNDLE,4
9899609,Little Folk of Faery,5
1719010,Dragon Ball Xenoverse,5
39888923,The Sims 4 Spa Day,5
51582254,Final Fantasy XIV Online: 60 Day Time Card,5
1692946,Sims 4,1
1486219,EVE Online Trial,5
19468298,Devil May Cry 4: Special Edition - Xbox One,5
44214623,Kerbal Space Program,5
19756138,Dragon Age Inquisition,5
45572681,Ticket To Ride,1
27155641,Hoyle Bridge,3
13878786,Gardens Inc. 2: The Road to Fame,4
5373849,King's Quest - Chapter 1: A Knight to Remember,4
22860758,Kerbal Space Program,4
10682366,Batman: Arkham Knight,5
628935,Final Fantasy XIV Online: 60 Day Time Card,5
13878786,Gardens Inc. 3: A Bridal Pursuit,4
5537685,The Sims 3 Seasons,1
25095110,Max Payne 2 The Fall of Max Payne,4
40857521,Across The Plains - Hidden Object Game,5
38457935,Just Cause 2,5
51245763,Command and Conquer The Ultimate Collection,1
49332116,Project CARS,5
21963198,The Misadventures of P.B. Winterbottom,5
1719010,Call of Duty: Advanced Warfare,5
13878786,Big City Adventure: Tokyo,3
880289,Carmen Sandiego Returns,1
5123411,Family Vacation 2: Road Trip Deluxe Edition (Mystery Masters),1
6534476,Final Fantasy XIV Online: 60 Day Time Card,5
411917,Borderlands: The Pre-Sequel,5
3294213,Mass Effect Trilogy,5
45111031,Sid Meiers Civilization IV: The Complete Edition,4
1719010,Destiny,5
4154646,Call of Duty War Chest,5
52775543,Command and Conquer The Ultimate Collection,1
45187791,Bus Driver,5
13878786,Who Am I? (Mystery Masters) {A Hidden Object Adventure for PC},5
25824210,Lost Souls: Enchanted Paintings,2
1326695,Word Slinger,5
40215145,Sid Meier's Colonization,1
45222542,Caesar III,5
13878786,Bedtime Stories: The Lost Dreams (Mystery Masters),2
37365575,Lord of the Rings Online,2
22975821,Crysis 3,5
40857521,Super Market - Hidden Object Game,5
28482646,Flea Market - Hidden Object Game,1
13878786,Gardens Inc.: From Rakes to Riches,4
19703883,Switch Plus Audio File Converter,5
37803460,FIFA 15,4
11803397,The Evil Within,5
30452587,Far Cry 3 Blood Dragon,5
13898393,Miami - West Palm Beach Route Add-On,4
13105855,Botanicula,5
2180485,The Typing of the Dead: Overkill,4
505995,Battlefield 4,5
17654675,Outlast ,5
34720554,Alien: Isolation,5
6740180,Fallout: New Vegas Ultimate Edition,5
26009056,SimCity: Cities of Tomorrow Plus,5
48793866,Sims 3: Supernatural,5
44415047,The Warriors,3
172344,TERA: Rising,5
700349,Let's Ride: Silver Buckle Stables,5
43757737,Tom Clancy's Splinter Cell Blacklist,5
3102872,MAZE,1
12233800,Nancy Drew:  Alibi in Ashes,5
6661276,Marvel Heroes,1
43796190,Gas Guzzlers Extreme,4
32433216,The Wolf Among Us Episode 1: Faith,4
2987558,Injustice: Gods Among Us,5
36739894,Dead Space,5
6740180,Fallout 3: Game of The Year Edition,5
533506,The Elder Scrolls IV: Oblivion,5
21457190,The Spell,4
40566523,All-in-One Mahjong 2,4
12788038,Life is Strange - Complete Season,5
12233800,Nancy Drew: Warnings at Waverly Academy,4
16057346,Middle Earth: Shadow of Mordor,5
30780392,Gardenscapes 2,5
45488882,Grand Theft Auto V,5
1587316,State of Decay- Year-One Survival Edition,5
16906466,Shining Force,1
49045615,The Sims 3: Island Paradise,1
1639141,Firefighters 2014: The Simulation Game,3
1476062,Child of Light,5
27766221,Mystery Murders: The Sleeping Palace,3
1476062,Sims 4,1
18060793,Last Ferry - Hidden Object Game,5
2180485,Wasteland 2,3
23955217,Luxor Mah Jong,1
1476062,Valkyria Chronicles,5
39075172,SimCity - Limited Edition,1
1266844,Euro Truck Simulator 2 Go East,5
6346508,Life Is Strange,5
48441136,Happy Tails: Zookeeper,3
3102872,Britannica Word Search,2
12486143,The 7th Guest,5
2180485,Fatal Labyrinth,3
2180485,Gunstar Heroes,4
10638709,Super GameHouse Solitaire,1
47202404,Sims 4,5
50338252,Gabriel Knight - Sins of the Fathers - 20th Anniversary Edition,5
3437929,18 Wheels of Steel Haulin,1
2180485,Final Fantasy VII,4
941039,Lara Croft & the Temple of Osiris,4
52145778,Wolfenstein The Old Blood,5
19327136,Sims 4,5
18038900,Ricochet Infinity,2
39004480,Manhunter,5
34628796,South Park:  The Stick of Truth,5
28004725,Batman: Arkham Knight,4
12233800,Nancy Drew: The Deadly Device,3
24910261,Command & Conquer The Ultimate Collection,1
9634556,LEGO Harry Potter: Years 1-4,1
3951153,Crysis 3,5
14794958,Trine 2: Complete Story,5
49360763,Euro Truck Simulator 2,5
36532092,Switch Plus Audio File Converter,5
5102410,CIV V GOLD + Brave New World,5
